id;repeticion;neuronas;conexiones;densidad_conexiones;sparse;precision;backend;mostrar_progreso;medir_rendimiento;tiempo_total;tiempo_ejecucion;cpu_media;cpu_maxima;ram_media;ram_maxima;gpu_media;gpu_maxima;vram_media;vram_maxima
18;1;1;0;0;True;64;cupy;True;True;2.100172499893233;1.1431076999288052;99.65;106.1;393.692578125;393.703125;9.4;11;301.0546875;301.0546875
18;2;1;0;0;True;64;cupy;True;True;2.1112568997778;1.13318459992297;99.3;111.1;393.738671875;393.74609375;9.8;11;301.0546875;301.0546875
18;3;1;0;0;True;64;cupy;True;True;2.1489736998919398;1.1706345998682082;100.29;112.2;393.6796875;393.69140625;8.8;11;301.0546875;301.0546875
18;4;1;0;0;True;64;cupy;True;True;2.1388988997787237;1.1630736000370234;98.4;107.8;393.828125;393.8359375;9.9;11;301.0546875;301.0546875
18;5;1;0;0;True;64;cupy;True;True;2.165520500158891;1.1550447999034077;99.79999999999998;105.4;393.88203125;393.89453125;9.0;12;301.0546875;301.0546875
18;6;1;0;0;True;64;cupy;True;True;2.74056369997561;1.570435900008306;93.58000000000001;109.7;393.916796875;393.9296875;9.2;11;301.0546875;301.0546875
18;7;1;0;0;True;64;cupy;True;True;2.259978499962017;1.1903044001664966;97.96;110.3;393.99296875;394.0;9.4;11;301.0546875;301.0546875
18;8;1;0;0;True;64;cupy;True;True;2.3439293999690562;1.2568296000827104;99.38999999999999;110.5;393.726171875;393.734375;8.4;11;302.426953125;308.14453125
18;9;1;0;0;True;64;cupy;True;True;2.507914299843833;1.3573956000618637;97.83999999999999;105.5;393.984765625;393.9921875;11.0;12;302.471484375;308.0
18;10;1;0;0;True;64;cupy;True;True;2.340745900059119;1.2360609997995198;99.75999999999999;109.1;393.944921875;393.953125;9.5;11;301.0546875;301.0546875
19;1;10;0;0;False;32;numpy;False;False;0.8539454999845475;0.027338699903339148;;;;;;;;
19;2;10;0;0;False;32;numpy;False;False;0.8480764999985695;0.02593420003540814;;;;;;;;
19;3;10;0;0;False;32;numpy;False;False;0.8373747998848557;0.02598010003566742;;;;;;;;
19;4;10;0;0;False;32;numpy;False;False;0.8265592998359352;0.026056600036099553;;;;;;;;
19;5;10;0;0;False;32;numpy;False;False;0.8479164000600576;0.026429099962115288;;;;;;;;
19;6;10;0;0;False;32;numpy;False;False;0.8568246001377702;0.026155800092965364;;;;;;;;
19;7;10;0;0;False;32;numpy;False;False;0.8389197001233697;0.02597830002196133;;;;;;;;
19;8;10;0;0;False;32;numpy;False;False;0.8210012000054121;0.025975599884986877;;;;;;;;
19;9;10;0;0;False;32;numpy;False;False;0.8286247998476028;0.025559100089594722;;;;;;;;
19;10;10;0;0;False;32;numpy;False;False;0.8295014000032097;0.02591450000181794;;;;;;;;
20;1;10;0;0;False;32;numpy;True;True;0.8473592000082135;0.030751599930226803;104.25;522.6;340.650390625;340.65234375;;;;
20;2;10;0;0;False;32;numpy;True;True;0.8490308001637459;0.031515699811279774;97.94000000000001;501.6;340.65;340.65234375;;;;
20;3;10;0;0;False;32;numpy;True;True;0.8419387999456376;0.032013799995183945;100.74;542.5;340.4515625;340.453125;;;;
20;4;10;0;0;False;32;numpy;True;True;0.8730658998247236;0.03406530013307929;86.55;469.1;340.435546875;340.44921875;;;;
20;5;10;0;0;False;32;numpy;True;True;0.8503080999944359;0.03168849996291101;96.33;508.2;340.68203125;340.68359375;;;;
20;6;10;0;0;False;32;numpy;True;True;0.841651099966839;0.03105869982391596;105.25999999999999;539.7;340.604296875;340.6171875;;;;
20;7;10;0;0;False;32;numpy;True;True;0.8404735999647528;0.031426699832081795;99.52000000000001;524.5;340.282421875;340.2890625;;;;
20;8;10;0;0;False;32;numpy;True;True;0.8375907000154257;0.031073799822479486;102.66;523.5;340.3421875;340.34375;;;;
20;9;10;0;0;False;32;numpy;True;True;0.846780100138858;0.031124799977988005;100.61;514.1;340.259765625;340.26171875;;;;
20;10;10;0;0;False;32;numpy;True;True;0.8544127999339253;0.030973199987784028;103.88;534.5;340.401953125;340.41796875;;;;
21;1;10;0;0;False;32;cupy;False;False;2.1796196000650525;1.171161999925971;;;;;;;;
21;2;10;0;0;False;32;cupy;False;False;2.087292700074613;1.0936035998165607;;;;;;;;
21;3;10;0;0;False;32;cupy;False;False;2.1188815999776125;1.0975707999896258;;;;;;;;
21;4;10;0;0;False;32;cupy;False;False;2.1055719000287354;1.1044314000755548;;;;;;;;
21;5;10;0;0;False;32;cupy;False;False;2.1127716000191867;1.0952063000295311;;;;;;;;
21;6;10;0;0;False;32;cupy;False;False;2.0963084001559764;1.0931851998902857;;;;;;;;
21;7;10;0;0;False;32;cupy;False;False;2.0860764000099152;1.0921253999695182;;;;;;;;
21;8;10;0;0;False;32;cupy;False;False;2.0925080999732018;1.0987914998549968;;;;;;;;
21;9;10;0;0;False;32;cupy;False;False;2.099947600159794;1.0835917999502271;;;;;;;;
21;10;10;0;0;False;32;cupy;False;False;2.101683899993077;1.0940045001916587;;;;;;;;
22;1;10;0;0;False;32;cupy;True;True;2.1536879998166114;1.1184469999279827;100.84;107.0;472.503125;472.51171875;7.6;12;309.0546875;309.0546875
22;2;10;0;0;False;32;cupy;True;True;2.141958500025794;1.1154933001380414;98.65999999999998;107.6;473.139453125;473.234375;9.2;12;309.0546875;309.0546875
22;3;10;0;0;False;32;cupy;True;True;2.1655500000342727;1.1464237000327557;99.58000000000001;106.6;472.544140625;472.55078125;10.5;12;309.0546875;309.0546875
22;4;10;0;0;False;32;cupy;True;True;2.1790320000145584;1.1384228998795152;101.32000000000001;106.2;472.8359375;472.84375;8.3;12;309.0546875;309.0546875
22;5;10;0;0;False;32;cupy;True;True;2.1616592998616397;1.1231968000065535;99.44000000000001;107.2;472.7046875;472.71875;9.2;12;309.0546875;309.0546875
22;6;10;0;0;False;32;cupy;True;True;2.209268700098619;1.130224300082773;99.23;106.6;473.133203125;473.140625;9.6;12;309.0546875;309.0546875
22;7;10;0;0;False;32;cupy;True;True;2.128917400026694;1.1112016001716256;98.97000000000001;107.6;472.722265625;472.73046875;7.6;12;309.0546875;309.0546875
22;8;10;0;0;False;32;cupy;True;True;2.167925300076604;1.1346231000497937;100.55;107.5;472.841015625;472.84765625;8.6;12;309.0546875;309.0546875
22;9;10;0;0;False;32;cupy;True;True;2.1768230001907796;1.1187760999891907;99.28;109.4;472.4390625;472.515625;9.8;12;309.0546875;309.0546875
22;10;10;0;0;False;32;cupy;True;True;2.161564900074154;1.1078057000413537;100.11999999999999;109.7;472.59765625;472.60546875;7.3;12;309.0546875;309.0546875
23;1;10;0;0;False;64;numpy;False;False;0.8316792999394238;0.022554900031536818;;;;;;;;
23;2;10;0;0;False;64;numpy;False;False;0.8284484001342207;0.02150199981406331;;;;;;;;
23;3;10;0;0;False;64;numpy;False;False;0.831644200021401;0.02128309989348054;;;;;;;;
23;4;10;0;0;False;64;numpy;False;False;0.818793100072071;0.021545599913224578;;;;;;;;
23;5;10;0;0;False;64;numpy;False;False;0.8295527000445873;0.02148599992506206;;;;;;;;
23;6;10;0;0;False;64;numpy;False;False;0.8343342998996377;0.021630699979141355;;;;;;;;
23;7;10;0;0;False;64;numpy;False;False;0.8286574000958353;0.021344600012525916;;;;;;;;
23;8;10;0;0;False;64;numpy;False;False;0.8240998999681324;0.021206900011748075;;;;;;;;
23;9;10;0;0;False;64;numpy;False;False;0.8303694999776781;0.021238400135189295;;;;;;;;
23;10;10;0;0;False;64;numpy;False;False;0.8322618000674993;0.021409599808976054;;;;;;;;
24;1;10;0;0;False;64;numpy;True;True;0.8350339999888092;0.02707960014231503;53.71;537.1;340.201171875;340.203125;;;;
24;2;10;0;0;False;64;numpy;True;True;0.8584760001394898;0.030947099905461073;114.62;587.5;340.411328125;340.4140625;;;;
24;3;10;0;0;False;64;numpy;True;True;0.8441213998012245;0.026302099926397204;61.629999999999995;616.3;340.50234375;340.50390625;;;;
