id;repeticion;neuronas;conexiones;densidad_conexiones;sparse;precision;backend;mostrar_progreso;medir_rendimiento;tiempo;cpu_media;cpu_maxima;ram_media;ram_maxima;gpu_media;gpu_maxima;vram_media;vram_maxima
64;8;10;90;1;True;64;numpy;True;True;0.03091980004683137;102.09;521.2;341.244140625;341.25390625;;;;
64;9;10;90;1;True;64;numpy;True;True;0.030579800019040704;101.6;514.9;341.076171875;341.0859375;;;;
64;10;10;90;1;True;64;numpy;True;True;0.03090479993261397;99.49;519.4;340.934375;340.94140625;;;;
65;1;10;90;1;True;64;cupy;False;False;1.167553799925372;;;;;;;;
65;2;10;90;1;True;64;cupy;False;False;1.1700711001176387;;;;;;;;
65;3;10;90;1;True;64;cupy;False;False;1.1469268000219017;;;;;;;;
65;4;10;90;1;True;64;cupy;False;False;1.1956734000705183;;;;;;;;
65;5;10;90;1;True;64;cupy;False;False;1.1373136001639068;;;;;;;;
65;6;10;90;1;True;64;cupy;False;False;1.1213428999762982;;;;;;;;
65;7;10;90;1;True;64;cupy;False;False;1.1256965000648052;;;;;;;;
65;8;10;90;1;True;64;cupy;False;False;1.1321326999459416;;;;;;;;
65;9;10;90;1;True;64;cupy;False;False;1.169206399936229;;;;;;;;
65;10;10;90;1;True;64;cupy;False;False;1.142103899968788;;;;;;;;
66;1;10;90;1;True;64;cupy;True;True;1.201421600067988;98.66999999999999;109.9;499.83828125;499.84765625;10.4;11;303.0546875;303.0546875
66;2;10;90;1;True;64;cupy;True;True;1.2309801001101732;97.94;107.0;500.2125;500.21875;10.2;11;303.0546875;303.0546875
66;3;10;90;1;True;64;cupy;True;True;1.1870573998894542;100.00999999999999;107.8;499.76640625;499.7734375;10.9;11;303.0546875;303.0546875
66;4;10;90;1;True;64;cupy;True;True;1.2100267000496387;97.98;106.8;499.989453125;499.99609375;9.5;11;303.0546875;303.0546875
66;5;10;90;1;True;64;cupy;True;True;1.259054500143975;99.15;105.3;499.978125;499.984375;10.2;11;303.0546875;303.0546875
66;6;10;90;1;True;64;cupy;True;True;1.2407023999840021;99.74000000000001;110.1;500.176953125;500.18359375;9.9;11;303.0546875;303.0546875
66;7;10;90;1;True;64;cupy;True;True;1.2475995998829603;98.71000000000001;104.7;499.765625;499.7734375;10.3;11;303.0546875;303.0546875
66;8;10;90;1;True;64;cupy;True;True;1.1443806998431683;99.0;110.7;499.7671875;499.7734375;11.2;12;303.0546875;303.0546875
66;9;10;90;1;True;64;cupy;True;True;1.1783046999480575;100.96000000000001;109.2;500.33359375;500.33984375;11.8;13;303.0546875;303.0546875
66;10;10;90;1;True;64;cupy;True;True;1.2448809000197798;98.86;104.7;499.249609375;499.2578125;9.9;11;303.0546875;303.0546875
67;1;100;0;0;False;32;numpy;False;False;0.029441500082612038;;;;;;;;
67;2;100;0;0;False;32;numpy;False;False;0.02905249991454184;;;;;;;;
67;3;100;0;0;False;32;numpy;False;False;0.02799510001204908;;;;;;;;
67;4;100;0;0;False;32;numpy;False;False;0.02799029997549951;;;;;;;;
67;5;100;0;0;False;32;numpy;False;False;0.029013799969106913;;;;;;;;
67;6;100;0;0;False;32;numpy;False;False;0.027953000040724874;;;;;;;;
67;7;100;0;0;False;32;numpy;False;False;0.029159599915146828;;;;;;;;
67;8;100;0;0;False;32;numpy;False;False;0.028279300080612302;;;;;;;;
67;9;100;0;0;False;32;numpy;False;False;0.02829249994829297;;;;;;;;
67;10;100;0;0;False;32;numpy;False;False;0.027733399998396635;;;;;;;;
68;1;100;0;0;False;32;numpy;True;True;0.03307070001028478;92.9;470.7;342.34296875;342.78515625;;;;
68;2;100;0;0;False;32;numpy;True;True;0.03339260001666844;97.12;499.6;342.385546875;342.8359375;;;;
68;3;100;0;0;False;32;numpy;True;True;0.03270719991996884;97.95;495.3;342.377734375;342.83203125;;;;
68;4;100;0;0;False;32;numpy;True;True;0.03455420001409948;139.15;491.4;342.19375;342.640625;;;;
68;5;100;0;0;False;32;numpy;True;True;0.03429699991829693;92.07000000000001;463.7;342.244140625;342.69140625;;;;
68;6;100;0;0;False;32;numpy;True;True;0.034948799991980195;95.63;499.0;342.270703125;342.71484375;;;;
68;7;100;0;0;False;32;numpy;True;True;0.03387130005285144;93.27000000000001;469.0;342.17890625;342.62890625;;;;
68;8;100;0;0;False;32;numpy;True;True;0.035378900123760104;89.29;446.6;342.309765625;342.75390625;;;;
68;9;100;0;0;False;32;numpy;True;True;0.03409760002978146;92.41;492.5;342.046484375;342.4921875;;;;
68;10;100;0;0;False;32;numpy;True;True;0.04119930020533502;74.3;457.1;342.348046875;342.7890625;;;;
69;1;100;0;0;False;32;cupy;False;False;1.4092200000304729;;;;;;;;
69;2;100;0;0;False;32;cupy;False;False;1.4090301000978798;;;;;;;;
69;3;100;0;0;False;32;cupy;False;False;1.4163430000189692;;;;;;;;
69;4;100;0;0;False;32;cupy;False;False;1.3922240999527276;;;;;;;;
69;5;100;0;0;False;32;cupy;False;False;1.3926870999857783;;;;;;;;
69;6;100;0;0;False;32;cupy;False;False;1.3949621999636292;;;;;;;;
69;7;100;0;0;False;32;cupy;False;False;1.3938909999560565;;;;;;;;
69;8;100;0;0;False;32;cupy;False;False;1.3729083999060094;;;;;;;;
69;9;100;0;0;False;32;cupy;False;False;1.4006537001114339;;;;;;;;
69;10;100;0;0;False;32;cupy;False;False;1.4096894999966025;;;;;;;;
70;1;100;0;0;False;32;cupy;True;True;1.436968500027433;99.63;106.3;476.16171875;476.6875;9.0;11;311.0546875;311.0546875
70;2;100;0;0;False;32;cupy;True;True;1.4285954001825303;100.74;108.0;476.167578125;476.71875;9.3;11;311.0546875;311.0546875
70;3;100;0;0;False;32;cupy;True;True;1.4332575001753867;95.91999999999999;104.4;475.896484375;476.35546875;9.4;11;311.0546875;311.0546875
70;4;100;0;0;False;32;cupy;True;True;1.4145440999418497;96.67;108.1;476.46171875;477.03515625;10.0;11;311.0546875;311.0546875
70;5;100;0;0;False;32;cupy;True;True;1.4136979999020696;99.31;109.2;476.16328125;476.66796875;10.2;11;311.0546875;311.0546875
70;6;100;0;0;False;32;cupy;True;True;1.3924754997715354;99.24999999999999;108.9;475.809765625;476.28125;9.6;11;311.0546875;311.0546875
70;7;100;0;0;False;32;cupy;True;True;1.4268789000343531;99.89;108.6;476.01484375;476.5546875;10.6;11;311.0546875;311.0546875
70;8;100;0;0;False;32;cupy;True;True;1.4180125000420958;100.50000000000001;106.8;475.81640625;476.296875;10.1;11;311.0546875;311.0546875
70;9;100;0;0;False;32;cupy;True;True;1.4540129997767508;97.75999999999999;106.3;475.679296875;476.1875;8.2;11;311.0546875;311.0546875
70;10;100;0;0;False;32;cupy;True;True;1.4148440000135452;98.51;111.6;476.06875;476.55078125;8.6;11;311.0546875;311.0546875
71;1;100;0;0;False;64;numpy;False;False;0.02429059986025095;;;;;;;;
71;2;100;0;0;False;64;numpy;False;False;0.024338100105524063;;;;;;;;
71;3;100;0;0;False;64;numpy;False;False;0.02407729998230934;;;;;;;;
71;4;100;0;0;False;64;numpy;False;False;0.024335599970072508;;;;;;;;
71;5;100;0;0;False;64;numpy;False;False;0.023612899938598275;;;;;;;;
71;6;100;0;0;False;64;numpy;False;False;0.02476690011098981;;;;;;;;
71;7;100;0;0;False;64;numpy;False;False;0.02387220016680658;;;;;;;;
71;8;100;0;0;False;64;numpy;False;False;0.024055499816313386;;;;;;;;
71;9;100;0;0;False;64;numpy;False;False;0.023983800085261464;;;;;;;;
71;10;100;0;0;False;64;numpy;False;False;0.02436260017566383;;;;;;;;
72;1;100;0;0;False;64;numpy;True;True;0.0293890000320971;51.61;516.1;342.46953125;342.9140625;;;;
72;2;100;0;0;False;64;numpy;True;True;0.02971639996394515;56.77;567.7;342.62734375;343.06640625;;;;
72;3;100;0;0;False;64;numpy;True;True;0.028190799988806248;109.55999999999999;574.7;342.229296875;342.671875;;;;
72;4;100;0;0;False;64;numpy;True;True;0.028662600088864565;105.58;539.0;342.515234375;342.95703125;;;;
72;5;100;0;0;False;64;numpy;True;True;0.02977150003425777;108.47999999999999;565.5;342.319921875;342.76171875;;;;
72;6;100;0;0;False;64;numpy;True;True;0.029467200161889195;103.28;561.9;342.3140625;342.75390625;;;;
72;7;100;0;0;False;64;numpy;True;True;0.029345700051635504;57.77;577.7;342.36796875;342.81640625;;;;
72;8;100;0;0;False;64;numpy;True;True;0.029422699939459562;55.81;558.1;342.416796875;342.859375;;;;
72;9;100;0;0;False;64;numpy;True;True;0.03837370011024177;135.45999999999998;569.3;342.213671875;342.65625;;;;
72;10;100;0;0;False;64;numpy;True;True;0.029499399941414595;110.21;567.8;342.401171875;342.85546875;;;;
73;1;100;0;0;False;64;cupy;False;False;1.3738013999536633;;;;;;;;
73;2;100;0;0;False;64;cupy;False;False;1.374074700055644;;;;;;;;
73;3;100;0;0;False;64;cupy;False;False;1.4005865000654012;;;;;;;;
73;4;100;0;0;False;64;cupy;False;False;1.367779100080952;;;;;;;;
73;5;100;0;0;False;64;cupy;False;False;1.3644365000072867;;;;;;;;
73;6;100;0;0;False;64;cupy;False;False;1.3718904999550432;;;;;;;;
73;7;100;0;0;False;64;cupy;False;False;1.3830202999524772;;;;;;;;
73;8;100;0;0;False;64;cupy;False;False;1.3708854999858886;;;;;;;;
73;9;100;0;0;False;64;cupy;False;False;1.385753700044006;;;;;;;;
73;10;100;0;0;False;64;cupy;False;False;1.3715789001435041;;;;;;;;
74;1;100;0;0;False;64;cupy;True;True;1.3816945001017302;99.39000000000001;107.9;440.516796875;441.015625;10.1;11;311.0546875;311.0546875
74;2;100;0;0;False;64;cupy;True;True;1.40888089989312;99.05;106.0;440.570703125;441.06640625;10.6;11;311.0546875;311.0546875
74;3;100;0;0;False;64;cupy;True;True;1.4073385000228882;99.73;110.2;440.5515625;441.08203125;9.4;11;311.0546875;311.0546875
74;4;100;0;0;False;64;cupy;True;True;1.4197499000001699;98.42999999999999;106.6;440.881640625;441.3828125;9.5;11;311.0546875;311.0546875
74;5;100;0;0;False;64;cupy;True;True;1.4297946998849511;99.61999999999999;110.4;440.72421875;441.20703125;9.1;11;311.0546875;311.0546875
74;6;100;0;0;False;64;cupy;True;True;1.3993067999836057;99.11;108.6;440.309375;440.828125;9.3;11;311.0546875;311.0546875
74;7;100;0;0;False;64;cupy;True;True;1.4070564000867307;99.58;104.3;440.533203125;441.05078125;9.5;11;311.0546875;311.0546875
74;8;100;0;0;False;64;cupy;True;True;1.426865299930796;97.2;104.7;440.38046875;440.87109375;10.4;11;311.0546875;311.0546875
74;9;100;0;0;False;64;cupy;True;True;1.38147440017201;99.69000000000001;109.0;440.775;441.296875;10.6;11;311.0546875;311.0546875
74;10;100;0;0;False;64;cupy;True;True;1.403842099942267;98.75;104.6;440.7;441.2109375;9.0;11;311.0546875;311.0546875
75;1;100;0;0;True;32;numpy;False;False;0.031501200050115585;;;;;;;;
75;2;100;0;0;True;32;numpy;False;False;0.031560400035232306;;;;;;;;
75;3;100;0;0;True;32;numpy;False;False;0.03189500002190471;;;;;;;;
75;4;100;0;0;True;32;numpy;False;False;0.03161310008727014;;;;;;;;
75;5;100;0;0;True;32;numpy;False;False;0.03200270002707839;;;;;;;;
75;6;100;0;0;True;32;numpy;False;False;0.031539499992504716;;;;;;;;
75;7;100;0;0;True;32;numpy;False;False;0.034232999896630645;;;;;;;;
75;8;100;0;0;True;32;numpy;False;False;0.03151030000299215;;;;;;;;
75;9;100;0;0;True;32;numpy;False;False;0.03151589981280267;;;;;;;;
75;10;100;0;0;True;32;numpy;False;False;0.031966299982741475;;;;;;;;
76;1;100;0;0;True;32;numpy;True;True;0.03750530001707375;80.17999999999999;411.5;342.30234375;342.74609375;;;;
76;2;100;0;0;True;32;numpy;True;True;0.03635310009121895;87.95;440.2;342.168359375;342.6171875;;;;
76;3;100;0;0;True;32;numpy;True;True;0.03714730008505285;82.82000000000001;414.8;342.171484375;342.61328125;;;;
76;4;100;0;0;True;32;numpy;True;True;0.03782700002193451;78.36;404.6;342.355859375;342.796875;;;;
76;5;100;0;0;True;32;numpy;True;True;0.039655799977481365;76.63;411.4;342.430078125;342.89453125;;;;
76;6;100;0;0;True;32;numpy;True;True;0.03862509992904961;76.12;387.2;342.4234375;342.87109375;;;;
76;7;100;0;0;True;32;numpy;True;True;0.03775040013715625;125.09;435.4;342.377734375;342.82421875;;;;
76;8;100;0;0;True;32;numpy;True;True;0.03789809998124838;82.45;419.2;342.555078125;343.0;;;;
76;9;100;0;0;True;32;numpy;True;True;0.03728600009344518;43.480000000000004;434.8;342.297265625;342.73828125;;;;
76;10;100;0;0;True;32;numpy;True;True;0.03959559998475015;70.22;389.1;342.31875;342.76171875;;;;
77;1;100;0;0;True;32;cupy;False;False;1.6721123000606894;;;;;;;;
77;2;100;0;0;True;32;cupy;False;False;1.3095168999861926;;;;;;;;
77;3;100;0;0;True;32;cupy;False;False;1.3463705000467598;;;;;;;;
77;4;100;0;0;True;32;cupy;False;False;1.3303969998378307;;;;;;;;
77;5;100;0;0;True;32;cupy;False;False;1.3538373000919819;;;;;;;;
77;6;100;0;0;True;32;cupy;False;False;1.3310831000562757;;;;;;;;
77;7;100;0;0;True;32;cupy;False;False;1.3318222998641431;;;;;;;;
77;8;100;0;0;True;32;cupy;False;False;1.3306106999516487;;;;;;;;
77;9;100;0;0;True;32;cupy;False;False;1.3290349000599235;;;;;;;;
77;10;100;0;0;True;32;cupy;False;False;1.6054082999471575;;;;;;;;
78;1;100;0;0;True;32;cupy;True;True;1.3509483998641372;98.58;105.7;396.018359375;396.57421875;9.9;11;301.0546875;301.0546875
78;2;100;0;0;True;32;cupy;True;True;1.3751586999278516;100.16;106.1;395.674609375;396.140625;8.4;11;301.0546875;301.0546875
78;3;100;0;0;True;32;cupy;True;True;1.3632086000870913;99.16999999999999;106.1;396.1109375;396.53125;8.9;11;301.0546875;301.0546875
78;4;100;0;0;True;32;cupy;True;True;1.3739903001114726;99.77;107.9;396.372265625;396.73046875;9.6;11;301.0546875;301.0546875
78;5;100;0;0;True;32;cupy;True;True;1.3499012000393122;98.97;107.7;396.163671875;396.6484375;10.6;13;301.0546875;301.0546875
78;6;100;0;0;True;32;cupy;True;True;1.354055600007996;98.38;106.7;395.916796875;396.37890625;10.4;11;301.0546875;301.0546875
78;7;100;0;0;True;32;cupy;True;True;1.3530884999781847;98.52000000000001;107.3;396.375;396.83203125;9.9;11;301.0546875;301.0546875
78;8;100;0;0;True;32;cupy;True;True;1.3573996999766678;99.71000000000001;108.4;396.01875;396.54296875;10.2;11;301.0546875;301.0546875
78;9;100;0;0;True;32;cupy;True;True;1.3442663999740034;98.24;109.0;395.6359375;396.109375;10.1;11;301.0546875;301.0546875
78;10;100;0;0;True;32;cupy;True;True;1.3497937000356615;98.69;108.5;395.19609375;395.6640625;9.9;11;301.0546875;301.0546875
79;1;100;0;0;True;64;numpy;False;False;0.026854599826037884;;;;;;;;
79;2;100;0;0;True;64;numpy;False;False;0.026474700076505542;;;;;;;;
79;3;100;0;0;True;64;numpy;False;False;0.02631899993866682;;;;;;;;
79;4;100;0;0;True;64;numpy;False;False;0.026598199969157577;;;;;;;;
79;5;100;0;0;True;64;numpy;False;False;0.027680000057443976;;;;;;;;
79;6;100;0;0;True;64;numpy;False;False;0.034806399838998914;;;;;;;;
79;7;100;0;0;True;64;numpy;False;False;0.027994199888780713;;;;;;;;
79;8;100;0;0;True;64;numpy;False;False;0.026359499897807837;;;;;;;;
79;9;100;0;0;True;64;numpy;False;False;0.02697440003976226;;;;;;;;
79;10;100;0;0;True;64;numpy;False;False;0.027491699904203415;;;;;;;;
80;1;100;0;0;True;64;numpy;True;True;0.03198889992199838;101.21000000000001;510.8;342.290625;342.7421875;;;;
80;2;100;0;0;True;64;numpy;True;True;0.03213700000196695;98.03;538.3;342.059765625;342.515625;;;;
80;3;100;0;0;True;64;numpy;True;True;0.0327245001681149;95.17999999999999;488.1;342.409765625;342.8671875;;;;
80;4;100;0;0;True;64;numpy;True;True;0.03312819986604154;96.66;513.5;342.07578125;342.52734375;;;;
80;5;100;0;0;True;64;numpy;True;True;0.033588899997994304;143.82;505.2;342.25078125;342.6953125;;;;
80;6;100;0;0;True;64;numpy;True;True;0.03251540008932352;96.75;487.8;342.052734375;342.51953125;;;;
80;7;100;0;0;True;64;numpy;True;True;0.032209499971941113;100.05999999999999;507.9;342.327734375;342.78125;;;;
80;8;100;0;0;True;64;numpy;True;True;0.03235370013862848;97.52000000000001;501.2;342.475390625;342.91796875;;;;
80;9;100;0;0;True;64;numpy;True;True;0.03237750008702278;98.56;502.3;342.366015625;342.81640625;;;;
80;10;100;0;0;True;64;numpy;True;True;0.03196030016988516;93.32000000000001;477.0;342.123828125;342.58203125;;;;
81;1;100;0;0;True;64;cupy;False;False;1.330131100025028;;;;;;;;
81;2;100;0;0;True;64;cupy;False;False;1.3113830001093447;;;;;;;;
81;3;100;0;0;True;64;cupy;False;False;1.321773299947381;;;;;;;;
81;4;100;0;0;True;64;cupy;False;False;1.342370399972424;;;;;;;;
81;5;100;0;0;True;64;cupy;False;False;1.3228951999917626;;;;;;;;
81;6;100;0;0;True;64;cupy;False;False;1.3376091001555324;;;;;;;;
81;7;100;0;0;True;64;cupy;False;False;1.3234116998501122;;;;;;;;
81;8;100;0;0;True;64;cupy;False;False;1.3173475000075996;;;;;;;;
81;9;100;0;0;True;64;cupy;False;False;1.3256798000074923;;;;;;;;
81;10;100;0;0;True;64;cupy;False;False;1.3521049001719803;;;;;;;;
82;1;100;0;0;True;64;cupy;True;True;1.348117500077933;97.39999999999999;107.3;395.80078125;396.296875;10.2;11;301.0546875;301.0546875
82;2;100;0;0;True;64;cupy;True;True;1.3654450001195073;100.27999999999999;106.9;396.194921875;396.55078125;9.8;11;301.0546875;301.0546875
82;3;100;0;0;True;64;cupy;True;True;1.35718289995566;98.33000000000001;107.3;395.983203125;396.48046875;9.9;11;301.0546875;301.0546875
82;4;100;0;0;True;64;cupy;True;True;1.359573199879378;98.55;105.8;395.681640625;396.1796875;10.0;11;301.0546875;301.0546875
82;5;100;0;0;True;64;cupy;True;True;1.3510034999344498;98.4;108.0;395.88203125;396.36328125;9.8;11;301.0546875;301.0546875
82;6;100;0;0;True;64;cupy;True;True;1.353819000069052;100.52000000000001;107.6;396.292578125;396.81640625;9.9;11;301.0546875;301.0546875
82;7;100;0;0;True;64;cupy;True;True;1.3622049998957664;100.82000000000001;109.1;395.71796875;396.1796875;9.5;11;301.0546875;301.0546875
82;8;100;0;0;True;64;cupy;True;True;1.3245741999708116;100.39;109.4;395.834765625;396.32421875;9.8;11;301.0546875;301.0546875
82;9;100;0;0;True;64;cupy;True;True;1.3575425001326948;98.8;109.0;396.0609375;396.50390625;9.9;11;301.0546875;301.0546875
82;10;100;0;0;True;64;cupy;True;True;1.366035900078714;98.97;106.5;396.38125;396.83984375;8.9;11;301.0546875;301.0546875
83;1;100;990;0.1;False;32;numpy;False;False;0.0279016001150012;;;;;;;;
83;2;100;990;0.1;False;32;numpy;False;False;0.02928570006042719;;;;;;;;
83;3;100;990;0.1;False;32;numpy;False;False;0.028063299832865596;;;;;;;;
83;4;100;990;0.1;False;32;numpy;False;False;0.02801140001975;;;;;;;;
83;5;100;990;0.1;False;32;numpy;False;False;0.02855059993453324;;;;;;;;
83;6;100;990;0.1;False;32;numpy;False;False;0.028703700052574277;;;;;;;;
83;7;100;990;0.1;False;32;numpy;False;False;0.027889700140804052;;;;;;;;
83;8;100;990;0.1;False;32;numpy;False;False;0.02811520011164248;;;;;;;;
83;9;100;990;0.1;False;32;numpy;False;False;0.02932369988411665;;;;;;;;
83;10;100;990;0.1;False;32;numpy;False;False;0.02866139984689653;;;;;;;;
84;1;100;990;0.1;False;32;numpy;True;True;0.033874700078740716;96.7;492.1;342.3984375;342.8515625;;;;
84;2;100;990;0.1;False;32;numpy;True;True;0.03380740014836192;93.21;467.7;342.501171875;342.94140625;;;;
84;3;100;990;0.1;False;32;numpy;True;True;0.032815299928188324;97.9;493.8;342.34375;342.78515625;;;;
84;4;100;990;0.1;False;32;numpy;True;True;0.03576500015333295;93.97999999999999;473.7;342.5171875;342.9609375;;;;
84;5;100;990;0.1;False;32;numpy;True;True;0.034476100001484156;90.85;470.3;342.71328125;343.15625;;;;
84;6;100;990;0.1;False;32;numpy;True;True;0.0341105000115931;93.59;479.3;342.401953125;342.85546875;;;;
84;7;100;990;0.1;False;32;numpy;True;True;0.03335579996928573;91.92;459.8;342.526171875;342.96875;;;;
84;8;100;990;0.1;False;32;numpy;True;True;0.03341510007157922;96.28;485.1;342.415234375;342.87109375;;;;
84;9;100;990;0.1;False;32;numpy;True;True;0.03327209991402924;93.42999999999999;476.6;342.373828125;342.82421875;;;;
84;10;100;990;0.1;False;32;numpy;True;True;0.033323599956929684;95.88;488.5;342.453125;342.890625;;;;
85;1;100;990;0.1;False;32;cupy;False;False;1.408335299929604;;;;;;;;
85;2;100;990;0.1;False;32;cupy;False;False;1.3893918998073786;;;;;;;;
85;3;100;990;0.1;False;32;cupy;False;False;1.4338229999411851;;;;;;;;
85;4;100;990;0.1;False;32;cupy;False;False;1.379113500006497;;;;;;;;
85;5;100;990;0.1;False;32;cupy;False;False;1.3948892001062632;;;;;;;;
85;6;100;990;0.1;False;32;cupy;False;False;1.3867659999523312;;;;;;;;
85;7;100;990;0.1;False;32;cupy;False;False;1.388384799938649;;;;;;;;
85;8;100;990;0.1;False;32;cupy;False;False;1.5689889998175204;;;;;;;;
85;9;100;990;0.1;False;32;cupy;False;False;1.3975029001012444;;;;;;;;
85;10;100;990;0.1;False;32;cupy;False;False;1.3732980000786483;;;;;;;;
86;1;100;990;0.1;False;32;cupy;True;True;1.4439965998753905;98.95;104.4;476.75859375;477.21484375;10.1;11;311.0546875;311.0546875
86;2;100;990;0.1;False;32;cupy;True;True;1.4202962000854313;100.13;108.7;476.951953125;477.44921875;9.9;11;311.0546875;311.0546875
86;3;100;990;0.1;False;32;cupy;True;True;1.4380461000837386;100.48;107.8;476.753515625;477.3359375;9.2;10;311.0546875;311.0546875
86;4;100;990;0.1;False;32;cupy;True;True;1.4252213998697698;99.91;108.0;476.86640625;477.40625;10.2;11;311.0546875;311.0546875
86;5;100;990;0.1;False;32;cupy;True;True;1.4687916999682784;97.78;107.5;476.7515625;477.265625;8.3;11;311.0546875;311.0546875
86;6;100;990;0.1;False;32;cupy;True;True;1.536965699866414;95.05;107.8;477.003125;477.515625;8.2;11;311.0546875;311.0546875
86;7;100;990;0.1;False;32;cupy;True;True;1.4094730000942945;98.38;107.7;476.30390625;476.77734375;10.2;11;311.0546875;311.0546875
86;8;100;990;0.1;False;32;cupy;True;True;1.4079193000216037;99.12;107.6;476.95;477.4453125;8.6;11;311.0546875;311.0546875
86;9;100;990;0.1;False;32;cupy;True;True;1.4074409001041204;98.92999999999999;107.5;476.75703125;477.26953125;10.4;11;311.0546875;311.0546875
86;10;100;990;0.1;False;32;cupy;True;True;1.4431282998993993;98.30999999999999;107.4;476.7875;477.27734375;9.2;11;311.0546875;311.0546875
87;1;100;990;0.1;False;64;numpy;False;False;0.023858800064772367;;;;;;;;
87;2;100;990;0.1;False;64;numpy;False;False;0.023898700019344687;;;;;;;;
87;3;100;990;0.1;False;64;numpy;False;False;0.024166000075638294;;;;;;;;
87;4;100;990;0.1;False;64;numpy;False;False;0.02421489986591041;;;;;;;;
87;5;100;990;0.1;False;64;numpy;False;False;0.02467149985022843;;;;;;;;
87;6;100;990;0.1;False;64;numpy;False;False;0.024509700015187263;;;;;;;;
87;7;100;990;0.1;False;64;numpy;False;False;0.024210399948060513;;;;;;;;
87;8;100;990;0.1;False;64;numpy;False;False;0.023233699845150113;;;;;;;;
87;9;100;990;0.1;False;64;numpy;False;False;0.024255200056359172;;;;;;;;
87;10;100;990;0.1;False;64;numpy;False;False;0.02354880003258586;;;;;;;;
88;1;100;990;0.1;False;64;numpy;True;True;0.028566299937665462;108.15;563.3;342.5078125;342.953125;;;;
88;2;100;990;0.1;False;64;numpy;True;True;0.031415200093761086;104.14000000000001;525.7;342.41875;342.87109375;;;;
88;3;100;990;0.1;False;64;numpy;True;True;0.028926200000569224;57.92999999999999;579.3;342.35703125;342.796875;;;;
88;4;100;990;0.1;False;64;numpy;True;True;0.029010300058871508;110.35999999999999;589.2;342.65;343.09765625;;;;
88;5;100;990;0.1;False;64;numpy;True;True;0.02953849988989532;109.65;549.4;342.519140625;342.96875;;;;
88;6;100;990;0.1;False;64;numpy;True;True;0.029970099916681647;55.339999999999996;553.4;342.598046875;343.0546875;;;;
88;7;100;990;0.1;False;64;numpy;True;True;0.04165949998423457;107.30999999999999;387.3;342.484765625;342.93359375;;;;
88;8;100;990;0.1;False;64;numpy;True;True;0.029715900076553226;103.39000000000001;526.7;342.467578125;342.9140625;;;;
88;9;100;990;0.1;False;64;numpy;True;True;0.02995050000026822;104.07000000000001;566.5;342.332421875;342.7734375;;;;
88;10;100;990;0.1;False;64;numpy;True;True;0.029542099917307496;57.58;575.8;342.64921875;343.09375;;;;
89;1;100;990;0.1;False;64;cupy;False;False;1.3957408000715077;;;;;;;;
89;2;100;990;0.1;False;64;cupy;False;False;1.386978699825704;;;;;;;;
89;3;100;990;0.1;False;64;cupy;False;False;1.9115006998181343;;;;;;;;
89;4;100;990;0.1;False;64;cupy;False;False;1.3860255000181496;;;;;;;;
89;5;100;990;0.1;False;64;cupy;False;False;1.3942166999913752;;;;;;;;
89;6;100;990;0.1;False;64;cupy;False;False;1.36964219994843;;;;;;;;
89;7;100;990;0.1;False;64;cupy;False;False;1.3855174998752773;;;;;;;;
89;8;100;990;0.1;False;64;cupy;False;False;1.367826099973172;;;;;;;;
89;9;100;990;0.1;False;64;cupy;False;False;1.3988703000359237;;;;;;;;
89;10;100;990;0.1;False;64;cupy;False;False;1.3793909000232816;;;;;;;;
90;1;100;990;0.1;False;64;cupy;True;True;1.5450881000142545;95.39;107.1;441.2796875;441.80859375;8.4;11;311.0546875;311.0546875
90;2;100;990;0.1;False;64;cupy;True;True;1.5663076001219451;93.12;107.2;441.13125;441.64453125;9.6;11;311.0546875;311.0546875
90;3;100;990;0.1;False;64;cupy;True;True;1.3912035999819636;98.1;105.9;441.787890625;442.3046875;8.3;11;311.0546875;311.0546875
90;4;100;990;0.1;False;64;cupy;True;True;1.4086857999209315;99.01000000000002;108.6;440.646875;441.10546875;9.9;11;311.0546875;311.0546875
90;5;100;990;0.1;False;64;cupy;True;True;1.408740800106898;99.13;108.4;441.603515625;442.1328125;8.2;11;311.0546875;311.0546875
90;6;100;990;0.1;False;64;cupy;True;True;1.4163671000860631;100.44999999999999;108.4;441.14765625;441.6171875;10.0;11;311.0546875;311.0546875
90;7;100;990;0.1;False;64;cupy;True;True;1.429031000006944;98.67;111.5;441.42734375;441.97265625;10.1;11;311.0546875;311.0546875
90;8;100;990;0.1;False;64;cupy;True;True;1.4026919000316411;99.84;108.5;441.4125;441.90625;9.5;11;311.0546875;311.0546875
90;9;100;990;0.1;False;64;cupy;True;True;1.4356307000853121;97.99;107.2;441.53046875;442.07421875;9.8;11;311.0546875;311.0546875
90;10;100;990;0.1;False;64;cupy;True;True;1.420658899936825;99.17;109.1;441.048828125;441.5234375;10.7;11;311.0546875;311.0546875
91;1;100;990;0.1;True;32;numpy;False;False;0.032373599940910935;;;;;;;;
91;2;100;990;0.1;True;32;numpy;False;False;0.03213339997455478;;;;;;;;
91;3;100;990;0.1;True;32;numpy;False;False;0.03289859998039901;;;;;;;;
91;4;100;990;0.1;True;32;numpy;False;False;0.0328302001580596;;;;;;;;
91;5;100;990;0.1;True;32;numpy;False;False;0.032932099886238575;;;;;;;;
91;6;100;990;0.1;True;32;numpy;False;False;0.033406800124794245;;;;;;;;
